year,month,day,SunshineDuration,Tmin,Tmax,rainfall,windspeed
1981,12,14,-9999,-3.1,1.2,1.0,-9999
1981,12,15,-9999,-7.4,4.0,0.0,-9999
1981,12,16,-9999,-11.4,2.2,0.0,-9999
1981,12,17,-9999,-15.2,-1.3,0.0,-9999
1981,12,18,-9999,-8.1,0.6,0.0,-9999
1981,12,19,-9999,-8.8,3.3,0.0,-9999
1981,12,20,-9999,-6.2,0.4,2.0,-9999
1981,12,21,-9999,-11.3,1.9,0.0,-9999
1981,12,22,-9999,-12.3,3.8,0.0,-9999
1981,12,23,-9999,-7.6,6.0,0.0,-9999
1981,12,24,-9999,-6.6,1.2,1.0,-9999
1981,12,25,-9999,-11.2,-3.0,0.0,-9999
1981,12,26,-9999,-8.7,2.9,1.0,-9999
1981,12,27,-9999,-11.6,0.6,0.0,-9999
1981,12,28,-9999,-8.1,3.7,0.0,-9999
1981,12,29,-9999,-5.8,-2.0,17.0,-9999
1981,12,30,-9999,-15.7,1.0,4.0,-9999
1981,12,31,-9999,-18.6,-5.8,0.0,-9999
1982,1,1,-9999,-6.2,-1.4,14.0,-9999
1982,1,2,-9999,-10.1,-1.3,0.0,-9999
1982,1,3,-9999,-17.6,-2.5,0.0,-9999
1982,1,4,-9999,-15.0,-2.2,0.0,-9999
1982,1,5,-9999,-6.2,3.0,8.0,-9999
1982,1,6,-9999,-21.1,-6.3,0.0,-9999
1982,1,7,-9999,-11.8,-3.3,4.0,-9999
1982,1,8,-9999,-22.2,-8.7,0.0,-9999
1982,1,9,-9999,-17.5,-2.8,4.0,-9999
1982,1,10,-9999,-17.7,-1.7,0.0,-9999
1982,1,11,-9999,-19.4,-4.3,0.0,-9999
1982,1,12,-9999,-12.2,0.6,22.0,-9999
1982,1,13,-9999,-13.2,-3.1,0.0,-9999
1982,1,14,-9999,-23.2,-7.6,0.0,-9999
1982,1,15,-9999,-24.1,-6.6,0.0,-9999
1982,1,16,-9999,-24.5,-6.4,0.0,-9999
1982,1,17,-9999,-24.7,-6.8,0.0,-9999
1982,1,18,-9999,-21.8,-6.3,1.0,-9999
1982,1,19,-9999,-8.9,-2.5,11.0,-9999
1982,1,20,-9999,-12.8,-5.5,0.0,-9999
1982,1,21,-9999,-12.4,2.0,1.0,-9999
1982,1,22,-9999,-20.0,-3.3,0.0,-9999
1982,1,23,-9999,-20.4,-4.6,0.0,-9999
1982,1,24,-9999,-6.7,-2.2,0.0,-9999
1982,1,25,-9999,-19.5,-5.4,0.0,-9999
1982,1,26,-9999,-25.7,-7.8,0.0,-9999
1982,1,27,-9999,-25.9,-8.2,0.0,-9999
1982,1,28,-9999,-14.4,-7.4,4.0,-9999
1982,1,29,-9999,-9.3,-4.6,7.0,-9999
1982,1,30,-9999,-20.7,-5.1,1.0,-9999
1982,1,31,-9999,-23.2,-3.5,0.0,-9999
1982,2,1,-9999,-26.7,-7.4,0.0,-9999
1982,2,2,-9999,-30.5,-7.1,0.0,-9999
1982,2,3,-9999,-23.6,-4.7,1.0,-9999
1982,2,4,-9999,-25.0,-5.7,0.0,-9999
1982,2,5,-9999,-28.1,-12.2,0.0,-9999
1982,2,6,-9999,-30.1,-10.2,0.0,-9999
1982,2,7,-9999,-25.5,-8.7,1.0,-9999
1982,2,8,-9999,-29.0,-7.8,0.0,-9999
1982,2,9,-9999,-26.8,-6.8,0.0,-9999
1982,2,10,-9999,-23.4,-3.6,0.0,-9999
1982,2,11,-9999,-20.4,-3.8,0.0,-9999
1982,2,12,-9999,-15.8,-1.7,0.0,-9999
1982,2,13,-9999,0.0,0.0,0.0,-9999
1982,2,14,-9999,-24.0,-5.0,0.0,-9999
1982,2,15,-9999,-18.6,-3.1,0.0,-9999
1982,2,16,-9999,-18.9,-2.1,0.0,-9999
1982,2,17,-9999,-19.7,-1.1,0.0,-9999
1982,2,18,-9999,-17.5,0.6,0.0,-9999
1982,2,19,-9999,-16.0,-0.2,0.0,-9999
1982,2,20,-9999,-8.6,-1.9,8.0,-9999
1982,2,21,-9999,-10.1,0.8,0.0,-9999
1982,2,22,-9999,-15.0,0.5,0.0,-9999
1982,2,23,-9999,-17.5,-1.7,1.0,-9999
1982,2,24,-9999,-23.2,-5.1,0.0,-9999
1982,2,25,-9999,-20.9,-3.7,0.0,-9999
1982,2,26,-9999,-23.2,-4.2,0.0,-9999
1982,2,27,-9999,-15.2,0.7,0.0,-9999
1982,2,28,-9999,-13.5,0.3,0.0,-9999
1982,3,1,-9999,-10.4,3.3,0.0,-9999
1982,3,2,-9999,-4.8,2.8,0.0,-9999
1982,3,3,-9999,-14.5,1.0,0.0,-9999
1982,3,4,-9999,-9.4,0.2,0.0,-9999
1982,3,5,-9999,-10.3,2.7,1.0,-9999
1982,3,6,-9999,-8.0,0.7,1.0,-9999
1982,3,7,-9999,-13.9,-1.5,0.0,-9999
1982,3,8,-9999,-13.1,-0.1,0.0,-9999
1982,3,9,-9999,-9.6,2.5,0.0,-9999
1982,3,10,-9999,-9.7,3.1,4.0,-9999
1982,3,11,-9999,-3.8,2.6,1.0,-9999
1982,3,12,-9999,-12.2,1.1,0.0,-9999
1982,3,13,-9999,-7.6,3.7,0.0,-9999
1982,3,14,-9999,-5.6,2.3,0.0,-9999
1982,3,15,-9999,-7.6,3.7,1.0,-9999
1982,3,16,-9999,-3.5,10.9,1.0,-9999
1982,3,17,-9999,-4.8,2.0,1.0,-9999
1982,3,18,-9999,-4.8,-0.6,0.0,-9999
1982,3,19,-9999,-4.3,2.4,2.0,-9999
1982,3,20,-9999,-9.8,1.5,0.0,-9999
1982,3,21,-9999,-3.9,-1.9,20.0,-9999
1982,3,22,-9999,-5.1,0.6,2.0,-9999
1982,3,23,-9999,-5.0,1.6,2.0,-9999
1982,3,24,-9999,-2.0,1.7,7.0,-9999
1982,3,25,-9999,-2.6,3.1,1.0,-9999
1982,3,26,-9999,-2.5,1.2,0.0,-9999
1982,3,27,-9999,-6.1,2.5,0.0,-9999
1982,3,28,-9999,-9.3,3.5,0.0,-9999
1982,3,29,-9999,-8.3,8.0,0.0,-9999
1982,3,30,-9999,-4.9,9.7,0.0,-9999
1982,3,31,-9999,-0.5,10.4,2.0,-9999
1982,4,1,-9999,-4.3,2.2,1.0,-9999
1982,4,2,-9999,-6.2,0.4,4.0,-9999
1982,4,3,-9999,-2.2,6.1,4.0,-9999
1982,4,4,-9999,-2.4,3.7,0.0,-9999
1982,4,5,-9999,-7.6,11.1,0.0,-9999
1982,4,6,-9999,0.9,16.9,0.0,-9999
1982,4,7,-9999,-1.6,19.1,0.0,-9999
1982,4,8,-9999,-2.1,14.5,0.0,-9999
1982,4,9,-9999,-1.0,6.0,1.0,-9999
1982,4,10,-9999,-1.1,1.2,34.0,-9999
1982,4,11,-9999,-1.7,4.5,1.0,-9999
1982,4,12,-9999,-6.9,9.1,0.0,-9999
1982,4,13,-9999,-2.3,9.2,0.0,-9999
1982,4,14,-9999,0.4,6.5,0.0,-9999
1982,4,15,-9999,0.1,3.7,15.0,-9999
1982,4,16,-9999,0.1,1.6,30.0,-9999
1982,4,17,-9999,-0.3,9.8,2.0,-9999
1982,4,18,-9999,-0.2,9.6,0.0,-9999
1982,4,19,-9999,2.8,8.2,1.0,-9999
1982,4,20,-9999,-0.7,8.6,0.0,-9999
1982,4,21,-9999,-0.5,10.4,0.0,-9999
1982,4,22,-9999,-2.9,12.9,0.0,-9999
1982,4,23,-9999,-3.1,13.8,0.0,-9999
1982,4,24,-9999,-3.5,10.7,0.0,-9999
1982,4,25,-9999,4.5,17.9,0.0,-9999
1982,4,26,-9999,2.9,16.0,5.0,-9999
1982,4,27,-9999,1.8,12.3,0.0,-9999
1982,4,28,-9999,1.3,11.6,0.0,-9999
1982,4,29,-9999,1.9,6.5,0.0,-9999
1982,4,30,-9999,1.1,18.5,0.0,-9999
1982,5,1,-9999,6.5,18.5,0.0,-9999
1982,5,2,-9999,7.5,17.7,3.0,-9999
1982,5,3,-9999,8.2,14.0,12.0,-9999
1982,5,4,-9999,3.7,13.1,8.0,-9999
1982,5,5,-9999,2.9,14.5,1.0,-9999
1982,5,6,-9999,6.6,17.7,0.0,-9999
1982,5,7,-9999,5.4,16.0,0.0,-9999
1982,5,8,-9999,2.8,21.4,0.0,-9999
1982,5,9,-9999,4.6,22.1,0.0,-9999
1982,5,10,-9999,0.0,0.0,0.0,-9999
1982,5,11,-9999,5.0,20.5,0.0,-9999
1982,5,12,-9999,7.7,19.4,1.0,-9999
1982,5,13,-9999,5.2,17.1,16.0,-9999
1982,5,14,-9999,4.6,13.6,2.0,-9999
1982,5,15,-9999,4.4,20.2,0.0,-9999
1982,5,16,-9999,2.8,23.2,0.0,-9999
1982,5,17,-9999,5.0,23.6,0.0,-9999
1982,5,18,-9999,5.7,18.0,0.0,-9999
1982,5,19,-9999,5.3,15.7,0.0,-9999
1982,5,20,-9999,3.0,14.8,0.0,-9999
1982,5,21,-9999,5.0,9.3,9.0,-9999
1982,5,22,-9999,5.8,12.2,1.0,-9999
1982,5,23,-9999,2.3,14.9,0.0,-9999
1982,5,24,-9999,1.7,16.9,0.0,-9999
1982,5,25,-9999,6.4,12.2,0.0,-9999
1982,5,26,-9999,7.4,23.3,2.0,-9999
1982,5,27,-9999,9.4,24.7,0.0,-9999
1982,5,28,-9999,11.5,20.2,0.0,-9999
1982,5,29,-9999,6.8,21.2,0.0,-9999
1982,5,30,-9999,5.2,20.7,0.0,-9999
1982,5,31,-9999,1.5,20.2,0.0,-9999
1982,6,1,-9999,5.6,10.6,8.0,-9999
1982,6,2,-9999,8.8,12.4,18.0,-9999
1982,6,3,-9999,7.3,10.8,13.0,-9999
1982,6,4,-9999,8.8,19.8,0.0,-9999
1982,6,5,-9999,8.1,21.9,0.0,-9999
1982,6,6,-9999,5.3,28.6,0.0,-9999
1982,6,7,-9999,7.0,28.4,0.0,-9999
1982,6,8,-9999,10.4,23.1,0.0,-9999
1982,6,9,-9999,9.3,24.8,0.0,-9999
1982,6,10,-9999,8.9,27.9,0.0,-9999
1982,6,11,-9999,8.2,29.6,0.0,-9999
1982,6,12,-9999,8.5,27.4,0.0,-9999
1982,6,13,-9999,5.7,17.1,0.0,-9999
1982,6,14,-9999,1.9,19.2,0.0,-9999
1982,6,15,-9999,4.8,23.9,0.0,-9999
1982,6,16,-9999,0.0,0.0,5.0,-9999
1982,6,17,-9999,8.2,20.1,0.0,-9999
1982,6,18,-9999,8.1,20.7,0.0,-9999
1982,6,19,-9999,10.2,22.3,0.0,-9999
1982,6,20,-9999,10.6,26.7,0.0,-9999
1982,6,21,-9999,12.7,22.7,0.0,-9999
1982,6,22,-9999,10.8,24.3,0.0,-9999
1982,6,23,-9999,11.0,25.6,0.0,-9999
1982,6,24,-9999,11.9,15.4,0.0,-9999
1982,6,25,-9999,9.4,13.5,4.0,-9999
1982,6,26,-9999,7.6,13.7,0.0,-9999
1982,6,27,-9999,7.7,13.3,11.0,-9999
1982,6,28,-9999,8.8,11.9,41.0,-9999
1982,6,29,-9999,10.0,17.3,4.0,-9999
1982,6,30,-9999,6.5,20.9,0.0,-9999
1982,7,1,-9999,11.2,20.0,0.0,-9999
1982,7,2,-9999,11.4,16.9,0.0,-9999
1982,7,3,-9999,13.0,20.9,0.0,-9999
1982,7,4,-9999,12.4,26.4,0.0,-9999
1982,7,5,-9999,10.4,26.8,0.0,-9999
1982,7,6,-9999,12.2,29.6,0.0,-9999
1982,7,7,-9999,11.0,29.5,0.0,-9999
1982,7,8,-9999,12.7,31.1,0.0,-9999
1982,7,9,-9999,13.6,30.6,0.0,-9999
1982,7,10,-9999,14.3,34.1,0.0,-9999
1982,7,11,-9999,14.0,30.9,0.0,-9999
1982,7,12,-9999,0.0,0.0,2.0,-9999
1982,7,13,-9999,16.3,28.2,1.0,-9999
1982,7,14,-9999,14.3,27.7,16.0,-9999
1982,7,15,-9999,12.0,15.2,3.0,-9999
1982,7,16,-9999,11.5,15.0,5.0,-9999
1982,7,17,-9999,13.1,16.5,12.0,-9999
1982,7,18,-9999,15.2,18.1,27.0,-9999
1982,7,19,-9999,14.4,22.3,1.0,-9999
1982,7,20,-9999,14.4,20.7,2.0,-9999
1982,7,21,-9999,15.3,22.5,22.0,-9999
1982,7,22,-9999,15.8,18.8,2.0,-9999
1982,7,23,-9999,15.6,20.6,1.0,-9999
1982,7,24,-9999,16.8,23.5,0.0,-9999
1982,7,25,-9999,15.6,24.1,0.0,-9999
1982,7,26,-9999,13.7,18.8,0.0,-9999
1982,7,27,-9999,12.5,17.1,0.0,-9999
1982,7,28,-9999,12.0,16.8,0.0,-9999
1982,7,29,-9999,13.2,18.4,1.0,-9999
1982,7,30,-9999,14.7,20.8,1.0,-9999
1982,7,31,-9999,16.9,23.0,0.0,-9999
1982,8,1,-9999,17.9,21.8,0.0,-9999
1982,8,2,-9999,18.3,22.1,3.0,-9999
1982,8,3,-9999,20.0,23.5,1.0,-9999
1982,8,4,-9999,19.5,29.7,0.0,-9999
1982,8,5,-9999,18.4,28.2,0.0,-9999
1982,8,6,-9999,19.0,28.6,0.0,-9999
1982,8,7,-9999,18.3,24.2,0.0,-9999
1982,8,8,-9999,17.1,27.6,0.0,-9999
1982,8,9,-9999,19.1,25.8,0.0,-9999
1982,8,10,-9999,19.1,32.2,0.0,-9999
1982,8,11,-9999,12.9,20.0,0.0,-9999
1982,8,12,-9999,12.7,16.9,0.0,-9999
1982,8,13,-9999,12.8,23.9,1.0,-9999
1982,8,14,-9999,16.5,27.8,24.0,-9999
1982,8,15,-9999,14.2,28.3,0.0,-9999
1982,8,16,-9999,17.7,27.1,0.0,-9999
1982,8,17,-9999,18.2,25.4,0.0,-9999
1982,8,18,-9999,18.4,21.8,0.0,-9999
1982,8,19,-9999,18.3,24.8,0.0,-9999
1982,8,20,-9999,18.6,27.2,0.0,-9999
1982,8,21,-9999,19.7,24.8,22.0,-9999
1982,8,22,-9999,18.8,25.0,17.0,-9999
1982,8,23,-9999,17.7,25.3,0.0,-9999
1982,8,24,-9999,16.3,17.6,7.0,-9999
1982,8,25,-9999,16.1,25.7,1.0,-9999
1982,8,26,-9999,16.8,24.5,1.0,-9999
1982,8,27,-9999,14.9,22.6,0.0,-9999
1982,8,28,-9999,16.3,22.1,2.0,-9999
1982,8,29,-9999,18.4,22.5,5.0,-9999
1982,8,30,-9999,20.0,22.0,78.0,-9999
1982,8,31,-9999,16.8,28.3,1.0,-9999
1982,9,1,-9999,14.4,28.3,0.0,-9999
1982,9,2,-9999,0.0,0.0,0.0,-9999
1982,9,3,-9999,10.2,21.1,0.0,-9999
1982,9,4,-9999,8.1,21.8,0.0,-9999
1982,9,5,-9999,5.9,21.7,0.0,-9999
1982,9,6,-9999,6.2,22.7,0.0,-9999
1982,9,7,-9999,8.5,17.9,0.0,-9999
1982,9,8,-9999,9.0,24.1,0.0,-9999
1982,9,9,-9999,15.2,19.4,0.0,-9999
1982,9,10,-9999,14.8,17.3,11.0,-9999
1982,9,11,-9999,13.3,24.2,0.0,-9999
1982,9,12,-9999,14.9,18.5,8.0,-9999
1982,9,13,-9999,0.0,0.0,53.0,-9999
1982,9,14,-9999,10.1,22.7,0.0,-9999
1982,9,15,-9999,6.7,20.4,0.0,-9999
1982,9,16,-9999,13.0,21.3,0.0,-9999
1982,9,17,-9999,10.5,23.6,0.0,-9999
1982,9,18,-9999,7.9,25.2,0.0,-9999
1982,9,19,-9999,8.5,24.2,0.0,-9999
1982,9,20,-9999,0.0,0.0,0.0,-9999
1982,9,21,-9999,10.2,21.8,0.0,-9999
1982,9,22,-9999,7.6,20.7,2.0,-9999
1982,9,23,-9999,9.5,18.7,0.0,-9999
1982,9,24,-9999,10.0,21.0,0.0,-9999
1982,9,25,-9999,10.2,19.2,0.0,-9999
1982,9,26,-9999,14.2,21.8,5.0,-9999
1982,9,27,-9999,14.7,25.0,0.0,-9999
1982,9,28,-9999,8.3,20.6,0.0,-9999
1982,9,29,-9999,5.3,21.6,0.0,-9999
1982,9,30,-9999,4.3,22.2,0.0,-9999
1982,10,1,-9999,5.2,17.3,0.0,-9999
1982,10,2,-9999,1.8,19.8,0.0,-9999
1982,10,3,-9999,8.4,22.9,0.0,-9999
1982,10,4,-9999,3.5,18.6,0.0,-9999
1982,10,5,-9999,1.0,17.0,0.0,-9999
1982,10,6,-9999,2.1,15.2,0.0,-9999
1982,10,7,-9999,1.6,20.1,0.0,-9999
1982,10,8,-9999,3.9,18.5,16.0,-9999
1982,10,9,-9999,1.2,11.6,0.0,-9999
1982,10,10,-9999,-1.0,15.6,0.0,-9999
1982,10,11,-9999,0.8,17.7,0.0,-9999
1982,10,12,-9999,5.4,21.3,0.0,-9999
1982,10,13,-9999,6.0,21.9,0.0,-9999
1982,10,14,-9999,8.2,20.5,0.0,-9999
1982,10,15,-9999,8.6,15.2,0.0,-9999
1982,10,16,-9999,2.5,13.3,2.0,-9999
1982,10,17,-9999,-1.2,10.9,0.0,-9999
1982,10,18,-9999,-1.8,10.3,0.0,-9999
1982,10,19,-9999,8.3,17.1,0.0,-9999
1982,10,20,-9999,0.0,0.0,35.0,-9999
1982,10,21,-9999,10.4,19.7,0.0,-9999
1982,10,22,-9999,5.2,12.7,0.0,-9999
1982,10,23,-9999,0.0,0.0,1.0,-9999
1982,10,24,-9999,6.2,15.1,15.0,-9999
1982,10,25,-9999,5.7,11.7,11.0,-9999
1982,10,26,-9999,1.1,8.8,0.0,-9999
1982,10,27,-9999,-0.3,16.4,0.0,-9999
1982,10,28,-9999,5.4,18.7,0.0,-9999
1982,10,29,-9999,3.2,15.1,0.0,-9999
1982,10,30,-9999,1.1,17.6,0.0,-9999
1982,10,31,-9999,5.0,9.6,0.0,-9999
1982,11,1,-9999,6.0,14.2,2.0,-9999
1982,11,2,-9999,1.0,7.1,0.0,-9999
1982,11,3,-9999,-1.7,9.4,0.0,-9999
1982,11,4,-9999,-0.1,16.4,0.0,-9999
1982,11,5,-9999,3.1,10.8,0.0,-9999
1982,11,6,-9999,-2.3,11.1,0.0,-9999
1982,11,7,-9999,0.3,11.9,0.0,-9999
1982,11,8,-9999,1.9,10.6,0.0,-9999
1982,11,9,-9999,-3.2,9.0,0.0,-9999
1982,11,10,-9999,-1.7,8.0,0.0,-9999
1982,11,11,-9999,-1.6,2.4,15.0,-9999
1982,11,12,-9999,2.6,7.2,13.0,-9999
1982,11,13,-9999,-0.9,9.4,0.0,-9999
1982,11,14,-9999,-1.2,11.5,0.0,-9999
1982,11,15,-9999,1.4,7.0,0.0,-9999
1982,11,16,-9999,3.8,12.1,7.0,-9999
1982,11,17,-9999,-2.0,4.4,0.0,-9999
1982,11,18,-9999,-3.0,5.8,1.0,-9999
1982,11,19,-9999,-2.4,8.6,0.0,-9999
1982,11,20,-9999,-0.8,6.5,1.0,-9999
1982,11,21,-9999,-2.4,6.0,0.0,-9999
1982,11,22,-9999,-3.6,1.1,7.0,-9999
1982,11,23,-9999,-2.4,6.6,1.0,-9999
1982,11,24,-9999,-7.0,-0.3,3.0,-9999
1982,11,25,-9999,-7.9,0.2,2.0,-9999
1982,11,26,-9999,-2.5,0.7,0.0,-9999
1982,11,27,-9999,-2.8,2.3,0.0,-9999
1982,11,28,-9999,-7.9,2.8,0.0,-9999
1982,11,29,-9999,-10.3,0.5,0.0,-9999
1982,11,30,-9999,-0.5,10.4,17.0,-9999
1982,12,1,-9999,0.3,8.8,0.0,-9999
1982,12,2,-9999,-1.0,4.2,0.0,-9999
1982,12,3,-9999,-5.0,4.7,0.0,-9999
1982,12,4,-9999,-7.2,2.1,0.0,-9999
1982,12,5,-9999,-2.6,3.5,5.0,-9999
1982,12,6,-9999,-6.5,-2.2,0.0,-9999
1982,12,7,-9999,-4.1,-0.4,0.0,-9999
1982,12,8,-9999,-2.8,1.8,0.0,-9999
1982,12,9,-9999,-3.8,7.4,0.0,-9999
1982,12,10,-9999,-5.4,4.9,0.0,-9999
1982,12,11,-9999,-7.6,0.1,3.0,-9999
1982,12,12,-9999,-10.6,-0.5,1.0,-9999
1982,12,13,-9999,-12.2,-1.0,0.0,-9999
1982,12,14,-9999,-14.5,-1.6,0.0,-9999
1982,12,15,-9999,-15.8,-0.1,0.0,-9999
1982,12,16,-9999,-11.9,1.2,0.0,-9999
1982,12,17,-9999,-13.1,0.4,10.0,-9999
1982,12,18,-9999,-11.8,-0.4,0.0,-9999
1982,12,19,-9999,-18.5,-3.7,0.0,-9999
1982,12,20,-9999,-8.9,2.7,0.0,-9999
1982,12,21,-9999,-13.6,4.3,0.0,-9999
1982,12,22,-9999,-15.0,-0.6,0.0,-9999
1982,12,23,-9999,-2.8,4.5,4.0,-9999
1982,12,24,-9999,-3.2,4.0,1.0,-9999
1982,12,25,-9999,-6.7,1.4,0.0,-9999
1982,12,26,-9999,-13.0,-2.2,5.0,-9999
1982,12,27,-9999,-2.8,2.5,1.0,-9999
1982,12,28,-9999,-13.0,1.2,1.0,-9999
1982,12,29,-9999,-15.5,-2.8,0.0,-9999
1982,12,30,-9999,-15.8,0.3,0.0,-9999
1982,12,31,-9999,-17.6,-3.2,1.0,-9999
1983,1,1,-9999,-16.5,-3.2,0.0,-9999
1983,1,2,-9999,-16.0,-2.3,0.0,-9999
1983,1,3,-9999,-13.9,-2.0,0.0,-9999
1983,1,4,-9999,-21.7,-6.4,0.0,-9999
1983,1,5,-9999,-15.3,-0.3,0.0,-9999
1983,1,6,-9999,-16.9,-1.4,0.0,-9999
1983,1,7,-9999,-17.7,-3.4,0.0,-9999
1983,1,8,-9999,-6.1,7.9,10.0,-9999
1983,1,9,-9999,-7.7,-4.8,0.0,-9999
1983,1,10,-9999,-8.2,-3.9,0.0,-9999
1983,1,11,-9999,-6.5,-3.5,0.0,-9999
1983,1,12,-9999,-5.6,-0.5,0.0,-9999
1983,1,13,-9999,-13.2,-1.5,0.0,-9999
1983,1,14,-9999,-12.7,-3.1,0.0,-9999
1983,1,15,-9999,-14.8,-1.6,0.0,-9999
1983,1,16,-9999,-8.5,-1.0,0.0,-9999
1983,1,17,-9999,-15.4,-2.5,0.0,-9999
1983,1,18,-9999,-17.1,-5.0,0.0,-9999
1983,1,19,-9999,-8.5,-5.6,3.0,-9999
1983,1,20,-9999,-12.3,-6.0,7.0,-9999
1983,1,21,-9999,-11.9,-8.7,1.0,-9999
1983,1,22,-9999,-20.4,-6.2,0.0,-9999
1983,1,23,-9999,-23.7,-6.9,0.0,-9999
1983,1,24,-9999,-16.9,-2.9,0.0,-9999
1983,1,25,-9999,-17.0,0.8,0.0,-9999
1983,1,26,-9999,-9.4,-1.7,1.0,-9999
1983,1,27,-9999,-10.0,4.6,0.0,-9999
1983,1,28,-9999,-9.6,4.6,0.0,-9999
1983,1,29,-9999,-10.5,7.9,0.0,-9999
1983,1,30,-9999,-14.1,-0.3,0.0,-9999
1983,1,31,-9999,-18.5,-3.0,0.0,-9999
1983,2,1,-9999,-11.8,0.6,0.0,-9999
1983,2,2,-9999,-16.4,-3.8,0.0,-9999
1983,2,3,-9999,-16.6,-4.0,0.0,-9999
1983,2,4,-9999,-19.6,-4.4,0.0,-9999
1983,2,5,-9999,-12.9,-1.1,0.0,-9999
1983,2,6,-9999,-12.3,-4.6,0.0,-9999
1983,2,7,-9999,-12.7,-2.3,0.0,-9999
1983,2,8,-9999,-16.0,-1.9,0.0,-9999
1983,2,9,-9999,-18.1,-6.2,6.0,-9999
1983,2,10,-9999,-18.8,-5.9,3.0,-9999
1983,2,11,-9999,-21.0,-5.1,0.0,-9999
1983,2,12,-9999,-21.0,-6.6,0.0,-9999
1983,2,13,-9999,-25.2,-6.1,1.0,-9999
1983,2,14,-9999,-24.4,-6.8,0.0,-9999
1983,2,15,-9999,-17.2,-4.5,1.0,-9999
1983,2,16,-9999,-21.7,-4.0,1.0,-9999
1983,2,17,-9999,-25.4,-6.8,0.0,-9999
1983,2,18,-9999,-9.4,-5.2,4.0,-9999
1983,2,19,-9999,-7.3,-3.5,6.0,-9999
1983,2,20,-9999,-6.0,-2.7,4.0,-9999
1983,2,21,-9999,-7.9,0.7,6.0,-9999
1983,2,22,-9999,-13.7,-1.6,0.0,-9999
1983,2,23,-9999,-16.3,-0.8,0.0,-9999
1983,2,24,-9999,-18.6,-3.2,0.0,-9999
1983,2,25,-9999,-14.1,0.1,0.0,-9999
1983,2,26,-9999,-16.8,-3.9,0.0,-9999
1983,2,27,-9999,-24.4,-5.5,0.0,-9999
1983,2,28,-9999,-25.4,-4.0,0.0,-9999
1983,3,1,-9999,-17.3,0.6,0.0,-9999
1983,3,2,-9999,-19.5,-4.9,1.0,-9999
1983,3,3,-9999,-17.9,-3.8,4.0,-9999
1983,3,4,-9999,-23.7,-3.3,0.0,-9999
1983,3,5,-9999,-22.3,-3.0,0.0,-9999
1983,3,6,-9999,-18.0,-1.0,0.0,-9999
1983,3,7,-9999,-21.8,-1.7,0.0,-9999
1983,3,8,-9999,-18.7,0.4,0.0,-9999
1983,3,9,-9999,-19.3,0.1,0.0,-9999
1983,3,10,-9999,-18.7,0.7,0.0,-9999
1983,3,11,-9999,-4.0,1.2,3.0,-9999
1983,3,12,-9999,-8.0,2.3,0.0,-9999
1983,3,13,-9999,-5.7,-0.8,1.0,-9999
1983,3,14,-9999,-7.4,-5.2,1.0,-9999
1983,3,15,-9999,-11.8,0.0,0.0,-9999
1983,3,16,-9999,-12.8,2.1,0.0,-9999
1983,3,17,-9999,-13.5,-0.3,32.0,-9999
1983,3,18,-9999,-8.0,1.5,1.0,-9999
1983,3,19,-9999,-17.7,0.6,0.0,-9999
1983,3,20,-9999,-9.3,4.4,0.0,-9999
1983,3,21,-9999,-8.6,5.2,0.0,-9999
1983,3,22,-9999,-3.8,6.7,0.0,-9999
1983,3,23,-9999,-3.5,5.8,0.0,-9999
1983,3,24,-9999,-3.8,5.8,0.0,-9999
1983,3,25,-9999,-4.8,4.6,0.0,-9999
1983,3,26,-9999,-7.2,2.9,0.0,-9999
1983,3,27,-9999,-11.2,2.9,0.0,-9999
1983,3,28,-9999,-10.5,6.6,0.0,-9999
1983,3,29,-9999,-6.6,6.7,0.0,-9999
1983,3,30,-9999,-6.4,11.4,0.0,-9999
1983,3,31,-9999,-5.9,8.0,0.0,-9999
1983,4,1,-9999,-6.8,6.1,0.0,-9999
1983,4,2,-9999,1.6,3.5,50.0,-9999
1983,4,3,-9999,-0.1,11.4,1.0,-9999
1983,4,4,-9999,-2.8,3.6,8.0,-9999
1983,4,5,-9999,-2.4,9.1,0.0,-9999
1983,4,6,-9999,-1.9,13.2,0.0,-9999
1983,4,7,-9999,1.8,18.5,0.0,-9999
1983,4,8,-9999,1.2,11.9,0.0,-9999
1983,4,9,-9999,-0.1,5.3,0.0,-9999
1983,4,10,-9999,-1.2,8.4,0.0,-9999
1983,4,11,-9999,3.0,15.5,0.0,-9999
1983,4,12,-9999,-0.4,13.4,0.0,-9999
1983,4,13,-9999,-3.0,15.5,0.0,-9999
1983,4,14,-9999,-1.4,12.6,0.0,-9999
1983,4,15,-9999,0.7,11.5,0.0,-9999
1983,4,16,-9999,6.2,12.9,1.0,-9999
1983,4,17,-9999,1.5,17.7,0.0,-9999
1983,4,18,-9999,-1.5,22.8,0.0,-9999
1983,4,19,-9999,0.0,17.2,0.0,-9999
1983,4,20,-9999,3.2,17.1,0.0,-9999
1983,4,21,-9999,1.5,14.7,0.0,-9999
1983,4,22,-9999,0.5,14.4,6.0,-9999
1983,4,23,-9999,8.8,14.9,1.0,-9999
1983,4,24,-9999,7.9,20.4,0.0,-9999
1983,4,25,-9999,2.5,21.9,0.0,-9999
1983,4,26,-9999,0.3,15.6,0.0,-9999
1983,4,27,-9999,4.5,15.9,1.0,-9999
1983,4,28,-9999,3.5,23.1,0.0,-9999
